,Optimal lambda MSE,Min test MSE,Optimal lambda R2,Max test R2
1,1e-05,36316.94767115429,1e-05,0.5526367094863074
2,1.4174741629268048,31360.17093793998,1.4174741629268048,0.6134871506495356
3,0.4037017258596558,31447.528507556035,0.4037017258596558,0.5995343390208667
4,1e-05,29028.29032945773,1e-05,0.6525511698424927
5,1e-05,29735.68781530706,1e-05,0.6404762666965933
